Date_Time,Temperature (°C),Humidity (%),Occupancy,Appliance Usage (kWh),Historical Energy Consumption (kWh),Weather Condition,Block,Energy Consumption (kWh)
13/01/2020 21:00,32.51,67.15,1,0.51,49.56,Clear,CBQ 29,17.78
13/01/2020 22:00,26.75,49.94,4,1.62,35.02,Rain,MOQ 10,16.3
13/01/2020 23:00,24.66,66.33,4,0.57,22.52,Rain,SNCO 2B,33.01
14/01/2020 00:00,17.04,52.84,5,4.2,41.37,Rain,SOQ 19,29.25
14/01/2020 01:00,18.81,71.14,3,2.91,62.78,Clear,MOQ 12,34.57
14/01/2020 02:00,30.76,68.07,7,2.31,29.65,Clear,SOQ 14,38.67
14/01/2020 03:00,17.75,42.61,0,1.6,64.16,Rain,MOQ 1,36.53
14/01/2020 04:00,23.82,33.61,3,3.39,65.66,Clear,SNCO 8B,30.6
14/01/2020 05:00,27.71,78.28,2,2.1,39.37,Cloudy,CBQ 30,26.79
14/01/2020 06:00,27.58,60.43,3,3.98,56.11,Cloudy,SNCO 9A,18.5
14/01/2020 07:00,22.31,48.41,8,3.72,66.78,Cloudy,SOQ 20,28.24
14/01/2020 08:00,15.76,65.13,4,2.37,66.75,Rain,CBQ 11,24.83
14/01/2020 09:00,34.7,64.71,9,4.43,34.88,Clear,SOQ 5,29.63
14/01/2020 10:00,31.9,70.65,2,1.67,34.74,Clear,SNCO 15B,27.85
14/01/2020 11:00,25.04,65.39,2,1.79,44.46,Cloudy,SOQ 6,35.18
14/01/2020 12:00,26.12,77.57,6,2.8,25.41,Rain,SOQ 18,37.3
14/01/2020 13:00,22.69,55.81,9,0.71,56.25,Cloudy,SOQ 8,26.84
14/01/2020 14:00,23.06,68.84,3,3.55,23.57,Windy,CBQ 30,27.75
14/01/2020 15:00,25.66,41.25,6,3.55,34.11,Cloudy,MOQ 18,34.93
14/01/2020 16:00,34.88,59.19,0,3.57,38.22,Rain,SOQ 5,26.27
14/01/2020 17:00,15.96,33.19,8,2.78,63.45,Rain,SOQ 9,30.72
14/01/2020 18:00,26.79,33.29,4,1.01,30.12,Cloudy,MOQ 2,22.36
14/01/2020 19:00,34.97,75,5,0.54,38.33,Rain,SOQ 20,31.8
14/01/2020 20:00,21.43,41.47,0,2.68,23.13,Cloudy,MOQ 2,31.39
14/01/2020 21:00,15.08,73.74,8,3.43,54.21,Cloudy,SNCO 17B,31.41
14/01/2020 22:00,14.83,51.07,0,4.16,43.93,Rain,SNCO 15B,18.38
14/01/2020 23:00,28.94,52.3,3,0.94,21.55,Cloudy,SNCO 13B,34.5
15/01/2020 00:00,23.43,53.45,6,2.96,58.16,Rain,SNCO 15A,31.07
15/01/2020 01:00,20.65,36.8,5,2.21,68.83,Rain,SOQ 2,36.78
15/01/2020 02:00,17.88,54.64,8,3.6,41.41,Windy,MOQ 5,25.03
15/01/2020 03:00,17.4,58.57,5,2.46,47.47,Rain,SNCO 5B,21.56
15/01/2020 04:00,26.64,31.72,4,2.56,24.75,Rain,SOQ 1,24.72
15/01/2020 05:00,13.33,71.19,3,0.9,47.4,Windy,MOQ 10,22.11
15/01/2020 06:00,26.02,37.12,6,0.57,60.18,Cloudy,MOQ 9,20.06
15/01/2020 07:00,17.44,33.35,4,4.92,30.72,Cloudy,SNCO 19A,35.87
15/01/2020 08:00,27.3,61.45,8,1.95,54.47,Windy,SOQ 16,26.83
15/01/2020 09:00,23.35,53.16,10,1.54,67.51,Windy,SOQ 5,34.02
15/01/2020 10:00,21.72,45.34,1,1.86,53.16,Rain,SNCO 12B,33.04
15/01/2020 11:00,14.53,64.73,6,4.68,34.98,Cloudy,MOQ 8,26.26
15/01/2020 12:00,34.08,41.7,8,2.58,45.3,Windy,SNCO 2B,21.91
15/01/2020 13:00,24.23,43.02,8,3.99,69.39,Windy,SNCO 11A,28.86
15/01/2020 14:00,13.52,59.74,8,2.17,62.42,Windy,SNCO 3A,22.07
15/01/2020 15:00,17.48,53.71,7,3.98,28.18,Cloudy,CBQ 27,27.64
15/01/2020 16:00,10.13,72.09,10,2.62,45.08,Windy,MOQ 4,24.02
15/01/2020 17:00,25.94,38.86,6,2.39,20.45,Rain,CBQ 10,26.59
15/01/2020 18:00,17.45,57.51,0,1.18,34.61,Windy,CBQ 30,38.06
15/01/2020 19:00,19.6,58,3,1.12,54.83,Cloudy,SNCO 5A,26.92
15/01/2020 20:00,33.22,79.1,0,3.86,41.94,Windy,SNCO 19B,17.3
15/01/2020 21:00,21.3,57.68,8,4.81,20,Rain,CBQ 29,34.47
15/01/2020 22:00,30.05,52.41,10,4.42,50.22,Rain,SNCO 15A,31.76
15/01/2020 23:00,22.28,40.66,7,4.99,57.37,Windy,MOQ 17,34.49
16/01/2020 00:00,25.51,60.96,10,4.44,37.92,Rain,SNCO 18A,17.22
16/01/2020 01:00,16.17,43.09,3,2.39,41.41,Windy,SNCO 15A,22.55
16/01/2020 02:00,15.24,45.88,0,0.51,66.36,Windy,SNCO 19A,18.77
16/01/2020 03:00,17.54,74.47,5,0.97,50.32,Rain,SNCO 7B,17.65
16/01/2020 04:00,29.64,43.26,4,2.45,43.12,Windy,MOQ 8,21.13
16/01/2020 05:00,12.56,61.14,10,2.87,49.32,Clear,SNCO 5B,18.6
16/01/2020 06:00,20.36,40.2,7,4.24,44.05,Windy,SOQ 10,22.35
16/01/2020 07:00,23.05,51.98,5,4.2,32.18,Rain,SNCO 3B,23.84
16/01/2020 08:00,25.55,42.2,0,1.63,63.5,Windy,MOQ 20,38.33
16/01/2020 09:00,16.89,52.86,10,2.42,26.51,Cloudy,SOQ 8,37.2
16/01/2020 10:00,18.03,75.53,3,3.07,64.32,Rain,CBQ 2,22.72
16/01/2020 11:00,28.6,73.83,8,2,53.23,Clear,MOQ 9,30.46
16/01/2020 12:00,13.46,56.4,4,4.97,55.52,Clear,SNCO 14B,25.55
16/01/2020 13:00,25.76,53.8,7,3.24,53.41,Windy,SNCO 14B,23.76
16/01/2020 14:00,28.24,58.64,8,1.7,24.42,Clear,SOQ 15,39.86
16/01/2020 15:00,25.42,50.25,2,1.71,38.86,Rain,CBQ 2,17.56
16/01/2020 16:00,24.55,76.81,5,4.44,40.88,Rain,SNCO 19A,30.93
16/01/2020 17:00,20.33,77.47,8,3.19,57.24,Windy,CBQ 27,21.24
16/01/2020 18:00,27.16,53.16,9,4.25,27.76,Rain,SOQ 11,21.7
16/01/2020 19:00,25.28,40.98,1,4.27,23.62,Windy,SNCO 15A,35.23
16/01/2020 20:00,16.56,54.06,10,2.93,59.58,Windy,MOQ 8,39.95
16/01/2020 21:00,19.81,32.02,10,1.33,47.54,Clear,CBQ 17,17.74
16/01/2020 22:00,26.73,31.81,9,2.93,20.12,Clear,SNCO 13B,16.36
16/01/2020 23:00,30.66,43.01,9,3.04,22.23,Windy,MOQ 16,38.17
17/01/2020 00:00,28.45,56.68,9,4.04,22.03,Clear,MOQ 7,19.08
17/01/2020 01:00,18.17,62.63,10,2.86,55.94,Clear,MOQ 8,25.9
17/01/2020 02:00,34.33,49.22,9,2,28.65,Clear,SNCO 10B,15.09
17/01/2020 03:00,15,65.67,3,1.75,69.98,Clear,CBQ 26,29.4
17/01/2020 04:00,24.11,48.35,4,4.13,44.28,Cloudy,MOQ 20,17.36
17/01/2020 05:00,19.83,65.56,4,1.61,62.9,Cloudy,SOQ 11,31.34
17/01/2020 06:00,24.95,67.22,1,1.77,60.27,Clear,CBQ 8,15.03
17/01/2020 07:00,27.19,64.82,10,3.78,66.57,Windy,SOQ 19,26.81
17/01/2020 08:00,33.41,49.67,4,1.09,24.4,Cloudy,MOQ 20,29.27
17/01/2020 09:00,27.16,43.73,3,4.28,56.13,Rain,CBQ 20,17.51
17/01/2020 10:00,16.01,62.78,3,2.4,44.49,Cloudy,SNCO 16A,23.19
17/01/2020 11:00,15.63,58.67,5,4.45,67.94,Windy,MOQ 9,15.43
17/01/2020 12:00,23.52,55.47,0,4.21,65.83,Rain,CBQ 16,21.39
17/01/2020 13:00,17.71,36.64,5,2.81,48.4,Cloudy,SNCO 18B,22.6
17/01/2020 14:00,31.09,39.99,6,2.99,54.91,Clear,CBQ 29,36.35
17/01/2020 15:00,30.23,41.18,0,3.29,25.27,Windy,SNCO 18B,34.79
17/01/2020 16:00,23.67,71.46,1,1.98,22.05,Rain,CBQ 30,32.92
17/01/2020 17:00,24.78,54.61,10,1.58,30.41,Windy,SOQ 11,35.07
17/01/2020 18:00,27.68,46.46,4,4.17,66.69,Windy,CBQ 23,20.06
17/01/2020 19:00,28.43,51.72,8,0.84,45.92,Clear,CBQ 16,32.45
17/01/2020 20:00,30.22,66.75,9,3.3,54.74,Windy,SOQ 1,24.22
17/01/2020 21:00,24.61,68.25,9,1.27,59.61,Rain,CBQ 13,18.33
17/01/2020 22:00,30.76,30.8,8,1.4,56.32,Cloudy,CBQ 21,19.83
17/01/2020 23:00,32.44,56.92,1,4.07,24.42,Cloudy,SOQ 11,16.62
18/01/2020 00:00,22.99,66.26,2,1.6,24.21,Cloudy,CBQ 18,31.99
18/01/2020 01:00,25.9,51.6,0,3.92,49.31,Clear,MOQ 1,37.05
18/01/2020 02:00,19.95,68.13,10,2.54,32.28,Rain,CBQ 17,23.11
18/01/2020 03:00,22.68,41.18,1,2.45,26.29,Rain,CBQ 25,31.01
18/01/2020 04:00,29.46,77.64,0,3.07,34.79,Windy,SNCO 15A,18.63
18/01/2020 05:00,34.85,61.69,6,0.89,22.84,Rain,SOQ 18,24.17
18/01/2020 06:00,31.91,74.45,5,3.48,40.04,Windy,SNCO 17B,34.14
18/01/2020 07:00,14.48,61.51,7,1.12,24.26,Rain,SNCO 1A,39.89
18/01/2020 08:00,31.51,71.96,6,3,51.94,Rain,CBQ 16,20.77
18/01/2020 09:00,11.51,79.42,7,2.63,24.75,Cloudy,MOQ 6,17.85
18/01/2020 10:00,32.76,55.07,10,2.83,68.37,Cloudy,CBQ 14,34.52
18/01/2020 11:00,27.15,53.21,4,4.38,40.55,Cloudy,CBQ 10,24.07
18/01/2020 12:00,27.39,41.82,8,1.51,56.85,Windy,SOQ 4,37.3
18/01/2020 13:00,14.71,66.02,8,1.46,32.58,Windy,SOQ 9,31.16
18/01/2020 14:00,22.78,41.69,10,1.38,55.07,Rain,MOQ 5,28.64
18/01/2020 15:00,16.04,62.52,5,1,69.18,Clear,MOQ 15,36.64
18/01/2020 16:00,28.15,46.13,2,4.62,68.85,Cloudy,CBQ 16,20.2
18/01/2020 17:00,21.04,44.5,8,0.98,25,Rain,SNCO 6A,19.53
18/01/2020 18:00,19.96,55.22,4,2.51,63.08,Rain,CBQ 25,35.81
18/01/2020 19:00,20.71,31.48,10,4.16,66.69,Rain,SOQ 11,34.67
18/01/2020 20:00,27.18,73.74,10,1.48,32.53,Clear,SNCO 13B,38.64
18/01/2020 21:00,27.4,35.96,2,3.63,51.76,Cloudy,SNCO 5A,19.09
18/01/2020 22:00,10.05,48.72,5,4.73,50.82,Rain,MOQ 6,17.47
18/01/2020 23:00,18.33,75.93,8,3.83,58.09,Rain,SNCO 20A,20.04
19/01/2020 00:00,14.83,61.74,7,2.92,33.89,Cloudy,SNCO 18B,24.63
19/01/2020 01:00,31.77,55.14,2,3.62,60.72,Rain,MOQ 9,29.27
19/01/2020 02:00,34.33,66.65,0,3.09,41.21,Cloudy,CBQ 2,28.38
19/01/2020 03:00,15.47,31.53,7,0.95,25.54,Rain,SNCO 2B,33.97
19/01/2020 04:00,22.59,70.55,10,2.72,37.33,Cloudy,CBQ 7,34.12
19/01/2020 05:00,19.78,77.16,0,4.62,37.56,Cloudy,MOQ 5,36.47
19/01/2020 06:00,20.26,42.43,8,1.61,48.5,Windy,SOQ 20,30.46
19/01/2020 07:00,27.39,73.93,10,4.7,47.26,Windy,SNCO 3A,16.41
19/01/2020 08:00,29.15,44.74,0,4.57,46.05,Cloudy,SNCO 2B,26.93
19/01/2020 09:00,31.22,56.51,4,3.87,33.89,Cloudy,SNCO 8B,21.16
19/01/2020 10:00,23.79,52.27,6,4.12,33.2,Clear,CBQ 13,22.44
19/01/2020 11:00,16.01,60.78,7,1.1,30.97,Clear,CBQ 4,20.7
19/01/2020 12:00,32.61,62.88,4,3.26,42.58,Clear,SOQ 18,30.92
19/01/2020 13:00,26.42,77.43,1,1.76,67.75,Cloudy,CBQ 14,37
19/01/2020 14:00,22.17,31.23,8,0.74,48.47,Windy,SOQ 14,39.51
19/01/2020 15:00,24.64,50.4,0,4.61,47.66,Clear,MOQ 18,36.24
19/01/2020 16:00,24.34,66.2,3,1.13,67.88,Cloudy,SOQ 18,37.92
19/01/2020 17:00,16.58,65.53,9,3.52,68.81,Rain,SNCO 18A,18.48
19/01/2020 18:00,15.38,63.34,0,3.03,35.8,Rain,SOQ 13,32.73
19/01/2020 19:00,23.78,79.32,4,2.37,54.28,Cloudy,SNCO 18B,29.08
19/01/2020 20:00,29.1,79.12,4,1.61,65.57,Windy,SOQ 10,31.89
19/01/2020 21:00,23.84,31.16,9,2.78,49.7,Clear,CBQ 14,20.85
19/01/2020 22:00,20.22,48.79,2,4.19,32.84,Windy,SOQ 14,22.3
19/01/2020 23:00,16.41,57.26,6,3.86,52.12,Cloudy,SOQ 5,22.28
20/01/2020 00:00,15.92,36.06,2,1.33,24.89,Rain,CBQ 10,33.11
20/01/2020 01:00,24.37,60.52,8,2.63,30.22,Rain,SOQ 17,29.68
20/01/2020 02:00,26.18,38.3,8,4.03,65.73,Cloudy,MOQ 20,15.54
20/01/2020 03:00,14.33,57.68,0,2.67,58.57,Windy,SNCO 12A,38.03
20/01/2020 04:00,30.05,72.55,1,2.51,67.8,Cloudy,MOQ 10,35.72
20/01/2020 05:00,33.4,78.39,2,0.89,31.99,Clear,CBQ 2,37.09
20/01/2020 06:00,15.31,62.86,0,3.92,62.32,Windy,SOQ 10,31.67
20/01/2020 07:00,25.14,30.48,8,2.76,64.35,Cloudy,MOQ 17,35
20/01/2020 08:00,33.7,45.6,5,3.73,29.9,Clear,MOQ 19,16.31
20/01/2020 09:00,15.57,67.64,5,0.58,30.84,Cloudy,SOQ 16,33.51
20/01/2020 10:00,10.78,33.18,3,2.9,30.47,Cloudy,SNCO 2A,31.4
20/01/2020 11:00,21.07,47.53,9,1.83,31.48,Rain,CBQ 1,27.35
20/01/2020 12:00,18.38,39.75,4,3.72,51.25,Cloudy,CBQ 7,30.07
20/01/2020 13:00,16.56,46.16,1,3.1,41.16,Cloudy,CBQ 4,17.05
20/01/2020 14:00,34.07,62.42,8,3.01,32.37,Windy,MOQ 5,32.05
20/01/2020 15:00,10.92,55.4,0,4.78,35.06,Rain,CBQ 8,26.59
20/01/2020 16:00,10.91,78.43,5,3.44,26.54,Clear,SNCO 1A,16.16
20/01/2020 17:00,23.56,31.22,3,3,31.63,Rain,CBQ 8,25.75
20/01/2020 18:00,12.7,47.49,2,4.32,68.11,Windy,CBQ 10,18.82
20/01/2020 19:00,30.21,41.38,1,4.97,68.06,Cloudy,MOQ 16,26.15
20/01/2020 20:00,14.61,59.65,5,1.47,53.8,Cloudy,CBQ 18,34.53
20/01/2020 21:00,13.95,35.41,9,1.85,45.28,Rain,MOQ 16,32.51
20/01/2020 22:00,13.38,66.73,2,0.52,61.87,Clear,SNCO 20B,18.18
20/01/2020 23:00,10.8,51.83,10,2.75,31.72,Cloudy,SNCO 5A,33.21
21/01/2020 00:00,13.82,38.27,10,3.6,32.45,Clear,SOQ 14,33.95
21/01/2020 01:00,15.29,67.59,9,2.3,50.24,Windy,SOQ 2,19.73
21/01/2020 02:00,10.17,50.49,5,2.12,36.4,Rain,SOQ 6,27.89
21/01/2020 03:00,28.56,32.74,9,2.44,30.88,Rain,SNCO 8B,37.97
21/01/2020 04:00,15.37,65.31,3,0.6,30.67,Rain,SOQ 5,27.6
21/01/2020 05:00,23.49,73.23,9,4.54,31.6,Windy,SOQ 14,17.74
21/01/2020 06:00,10.86,69.09,0,4.34,66.13,Cloudy,CBQ 9,20.56
21/01/2020 07:00,21.4,52.97,2,3.81,28.09,Windy,SOQ 5,20.79
21/01/2020 08:00,25.15,35.55,0,1.09,67.43,Rain,MOQ 20,20.49
21/01/2020 09:00,22.9,78.34,1,0.91,68.28,Clear,CBQ 28,36.66
21/01/2020 10:00,17.66,45.98,5,0.69,51.35,Windy,MOQ 2,15.55
21/01/2020 11:00,11.96,46.88,0,2.12,30.16,Clear,SOQ 6,36.65
21/01/2020 12:00,18.09,59.28,6,2.16,25.89,Clear,SOQ 8,35.53
21/01/2020 13:00,33.79,56.64,3,1.31,33.12,Cloudy,CBQ 2,28.39
21/01/2020 14:00,29.63,50.3,3,0.83,44.47,Rain,MOQ 7,36.01
21/01/2020 15:00,27.17,70.64,6,1.96,48,Windy,CBQ 2,30.63
21/01/2020 16:00,34.45,33.22,8,2.37,20.95,Cloudy,SOQ 11,24.98
21/01/2020 17:00,13.95,34.76,2,1.33,62.17,Clear,CBQ 14,18.2
21/01/2020 18:00,17.27,46,3,1.18,56.48,Clear,CBQ 1,34.97
21/01/2020 19:00,17,76.53,3,1.78,46.54,Windy,SNCO 16A,26.16
21/01/2020 20:00,11.13,61.45,5,4.89,55.56,Cloudy,SNCO 19B,31.26
21/01/2020 21:00,23.28,30.24,9,4.73,32.74,Cloudy,SOQ 10,18.71
21/01/2020 22:00,30.26,32.09,3,1.43,32.38,Cloudy,SNCO 4B,17.01
21/01/2020 23:00,11.59,46.22,10,4.63,47.21,Cloudy,SOQ 2,37.04
22/01/2020 00:00,25.43,55.81,8,1.42,66.75,Rain,CBQ 29,26.01
22/01/2020 01:00,12.76,36.74,6,1.03,62.41,Windy,SNCO 1B,19.27
22/01/2020 02:00,21.19,42.8,4,0.74,52.75,Cloudy,MOQ 9,15.04
22/01/2020 03:00,31.24,68.05,1,2.66,25.82,Rain,SNCO 1A,19.27
22/01/2020 04:00,27.29,79.81,4,0.51,46.61,Cloudy,SOQ 5,23.15
22/01/2020 05:00,24.93,39.26,4,1.35,49.48,Windy,SNCO 12B,24.33
22/01/2020 06:00,31.3,41.04,2,2.53,47.2,Clear,CBQ 16,20.02
22/01/2020 07:00,22.01,57.38,2,2.02,59.91,Clear,CBQ 15,36.95
22/01/2020 08:00,22.77,32.39,5,1.45,51.27,Rain,SOQ 5,26.65
22/01/2020 09:00,19.42,35.56,6,4.8,32.43,Rain,SOQ 15,24.59
22/01/2020 10:00,26.09,48.74,9,3.02,34.99,Cloudy,SOQ 10,18.56
22/01/2020 11:00,11.13,40.45,10,3.19,59.32,Windy,SNCO 2A,26.49
22/01/2020 12:00,34.09,59.62,0,4.12,55.02,Rain,CBQ 8,18.09
22/01/2020 13:00,20.32,55.52,10,0.63,65.61,Cloudy,MOQ 18,17.59
22/01/2020 14:00,23.24,63.39,6,2.34,36.01,Rain,CBQ 5,18.09
22/01/2020 15:00,32.43,47.93,7,1.49,68.13,Rain,SOQ 12,36.97
22/01/2020 16:00,23.09,56.96,6,3.78,30.72,Rain,SOQ 18,35.16
22/01/2020 17:00,30.51,49.76,6,4.37,49.34,Clear,CBQ 6,32.6
22/01/2020 18:00,31.08,62.36,3,3.38,22.72,Windy,CBQ 28,30.44
22/01/2020 19:00,27.72,31.52,1,4.45,50.5,Rain,SNCO 2A,15.22
22/01/2020 20:00,13.89,32.92,9,0.74,24,Windy,SNCO 1A,21.29
22/01/2020 21:00,34.5,41.54,3,3.81,49.09,Clear,MOQ 2,35.58
22/01/2020 22:00,31.55,66.58,7,1.34,64.93,Rain,CBQ 1,15.97
22/01/2020 23:00,33.86,73.95,3,1.87,58.64,Cloudy,SNCO 7B,32.56
23/01/2020 00:00,17.21,44.71,0,0.6,28.93,Clear,SOQ 3,29.42
23/01/2020 01:00,25.35,64.05,8,3.51,62.07,Clear,CBQ 18,28.01
23/01/2020 02:00,11.75,51.37,2,4.25,44.26,Clear,CBQ 12,37.45
23/01/2020 03:00,13.82,75.09,9,1.59,44.31,Windy,SOQ 7,29.77
23/01/2020 04:00,34.25,63.69,2,3.02,44.95,Windy,SOQ 5,28.56
23/01/2020 05:00,19.13,72.81,10,3.13,50,Rain,MOQ 20,28.68
23/01/2020 06:00,31.51,42.62,6,1.6,62.35,Cloudy,SOQ 5,31.32
23/01/2020 07:00,16.51,68.86,9,4.38,56,Clear,MOQ 9,28
23/01/2020 08:00,11.92,42.79,1,2.39,27.61,Windy,SOQ 18,19.31
23/01/2020 09:00,23.74,70.18,9,4.96,68.03,Clear,SOQ 10,22.98
23/01/2020 10:00,33.21,34.67,4,3.95,22.38,Rain,CBQ 1,16.87
23/01/2020 11:00,12.31,43.99,7,3.37,29.94,Cloudy,SNCO 11A,27.55
23/01/2020 12:00,30.54,30.82,10,0.83,68.6,Windy,SOQ 6,29.22
23/01/2020 13:00,34.76,78.82,6,3.72,50.89,Rain,CBQ 25,34.66
23/01/2020 14:00,20.92,46.55,8,4.11,58.01,Clear,MOQ 7,37.14
23/01/2020 15:00,12.42,78.89,1,4.95,21.34,Windy,MOQ 4,33.7
23/01/2020 16:00,26.41,47.4,1,3.58,30.75,Windy,SNCO 15A,17.92
23/01/2020 17:00,20.87,40.01,4,0.91,62.87,Windy,CBQ 12,21.42
23/01/2020 18:00,34.12,37.2,1,3.56,67.15,Rain,SOQ 1,25.22
23/01/2020 19:00,12.62,60.91,8,1.06,50.5,Clear,CBQ 19,25.73
23/01/2020 20:00,13.75,46.07,3,4.06,22.66,Windy,MOQ 5,21.41
23/01/2020 21:00,19.83,73.05,2,3.83,57.73,Cloudy,MOQ 5,17.94
23/01/2020 22:00,35,57.49,6,3.41,63.35,Clear,MOQ 18,22.24
23/01/2020 23:00,29.38,65.33,1,3.08,26.06,Windy,SNCO 5B,24.91
24/01/2020 00:00,27.7,36.76,0,1.42,28.36,Rain,CBQ 19,24
24/01/2020 01:00,16.93,59.65,5,4.32,65.02,Rain,SNCO 15B,34.64
24/01/2020 02:00,29.39,58.27,10,1.34,55.14,Windy,SNCO 12B,23.22
24/01/2020 03:00,25.84,44.6,7,1.07,62.32,Windy,MOQ 17,26.71
24/01/2020 04:00,12.77,77.59,5,1.86,42.77,Clear,MOQ 18,16.84
24/01/2020 05:00,19.65,41.34,3,2.44,57.64,Cloudy,SNCO 2A,15.91
24/01/2020 06:00,19.01,36.2,1,4.43,24.36,Rain,MOQ 18,35.48
24/01/2020 07:00,33.27,54,5,2.75,31.03,Cloudy,SNCO 6A,32.61
24/01/2020 08:00,13.16,70.4,0,3.65,35.99,Windy,CBQ 18,15.96
24/01/2020 09:00,17.22,66.61,9,2.02,41.73,Rain,SOQ 4,19.3
24/01/2020 10:00,23.96,30.67,2,2.73,48.82,Rain,CBQ 18,38
24/01/2020 11:00,27.4,34.25,3,1.2,66.13,Cloudy,SNCO 3B,26.81
24/01/2020 12:00,23.31,76.47,3,2.79,41.53,Windy,CBQ 14,17.8
24/01/2020 13:00,34.05,44.31,2,3.16,67.23,Clear,CBQ 18,15.35
24/01/2020 14:00,11.62,38.79,5,2.92,47.26,Cloudy,SNCO 13B,17.87
24/01/2020 15:00,24.32,55.99,4,4.99,28.85,Cloudy,SNCO 6B,29.01
24/01/2020 16:00,32.94,44.72,8,4.47,39.15,Clear,CBQ 5,23.75
24/01/2020 17:00,30.13,32.88,5,4.32,39.24,Cloudy,CBQ 16,25.73
24/01/2020 18:00,28.15,52.59,2,1.04,43.32,Windy,MOQ 11,28.08
24/01/2020 19:00,33.25,30.95,4,3.1,54.71,Windy,SOQ 7,25.15
24/01/2020 20:00,25.12,36.85,0,4.35,48.27,Clear,SNCO 12A,25.61
24/01/2020 21:00,33.02,46.77,5,4.59,57.09,Windy,SNCO 5A,24.97
24/01/2020 22:00,22.09,74.76,9,1.22,54.22,Windy,MOQ 6,18.94
24/01/2020 23:00,25.91,66.29,8,3.63,48.48,Rain,SNCO 19B,39.76
25/01/2020 00:00,18.42,38.63,8,0.95,28.55,Windy,SNCO 13A,16.74
25/01/2020 01:00,25.61,69.55,3,4.01,25.01,Clear,CBQ 24,36.91
25/01/2020 02:00,21.2,69.23,2,1.29,43.66,Rain,MOQ 17,38.76
25/01/2020 03:00,34.7,52.32,10,3.67,49.99,Cloudy,SOQ 15,30.88
25/01/2020 04:00,13.72,55.35,1,1.5,25.79,Windy,SOQ 12,24.07
25/01/2020 05:00,27.23,47.95,6,0.6,66.34,Windy,CBQ 10,17.77
25/01/2020 06:00,16.7,51.81,6,3.08,54.19,Rain,MOQ 20,20.82
25/01/2020 07:00,34.62,66.97,9,3.91,42.1,Rain,SOQ 2,31.37
25/01/2020 08:00,20.68,70.04,9,0.71,59.7,Windy,SNCO 17B,20.89
25/01/2020 09:00,28.4,41.91,4,3.54,23.5,Clear,SNCO 10B,17.79
25/01/2020 10:00,17.06,79.16,10,3.92,28.65,Rain,SOQ 6,32.79
25/01/2020 11:00,34.72,38.61,0,2.43,51.7,Rain,MOQ 15,31.02
25/01/2020 12:00,23.31,41.8,8,3.52,42.26,Clear,MOQ 5,19.44
25/01/2020 13:00,21.67,36.93,5,1.1,20.96,Rain,MOQ 13,27.53
25/01/2020 14:00,29.98,74.13,8,1.08,62.62,Cloudy,SOQ 4,37.2
25/01/2020 15:00,10.31,74.73,4,2.83,28.71,Cloudy,SOQ 3,20.13
25/01/2020 16:00,34.6,56.47,3,4.27,50.02,Windy,CBQ 19,22.53
25/01/2020 17:00,33.78,47.94,2,2.91,38.85,Clear,SNCO 4B,33.63
25/01/2020 18:00,13.35,45.17,7,1.85,57.24,Clear,MOQ 15,29.72
25/01/2020 19:00,19.65,61.12,0,4.22,47.84,Cloudy,SOQ 19,15.62
25/01/2020 20:00,13.54,68.42,0,4.6,54.08,Cloudy,SOQ 14,23.6
25/01/2020 21:00,22.87,79.72,5,2.44,29.1,Windy,SOQ 12,36.19
25/01/2020 22:00,19.78,30.41,7,1.93,42.87,Cloudy,SOQ 8,18.01
25/01/2020 23:00,27.88,39.1,10,2.97,68.84,Windy,SNCO 5B,32.4
26/01/2020 00:00,29.17,61.49,0,3.89,55.33,Cloudy,MOQ 2,15.24
26/01/2020 01:00,16.88,68.43,2,0.65,57.47,Clear,SNCO 3B,23.91
26/01/2020 02:00,11.9,70.62,9,4.58,60.63,Windy,CBQ 6,31.36
26/01/2020 03:00,32.62,51.15,5,2.82,45.34,Windy,SOQ 18,25.16
26/01/2020 04:00,15.3,42.24,2,2.24,28.57,Clear,MOQ 7,36.23
26/01/2020 05:00,11.29,62.24,10,2.48,24.64,Clear,CBQ 9,32.31
26/01/2020 06:00,13.7,75.89,7,2.88,60.19,Cloudy,SNCO 13A,28.88
26/01/2020 07:00,13.82,77.46,3,4.27,35.55,Clear,CBQ 11,21.09
26/01/2020 08:00,16.78,31.72,0,2.25,46.47,Cloudy,CBQ 8,24.62
26/01/2020 09:00,19.32,58.47,1,4.86,25.47,Rain,MOQ 14,37.79
26/01/2020 10:00,26.49,71.82,6,3.4,28.95,Cloudy,MOQ 3,27.4
26/01/2020 11:00,15.29,52.82,10,3.09,21.18,Clear,MOQ 5,21.6
26/01/2020 12:00,10.74,31.46,3,2.64,63.02,Rain,MOQ 11,18.36
26/01/2020 13:00,19.28,41.11,5,2.78,38.53,Cloudy,SOQ 10,24.37
26/01/2020 14:00,12.81,51.27,3,1.23,28.61,Rain,CBQ 30,30.58
26/01/2020 15:00,10.13,69.33,3,2.81,57.59,Windy,MOQ 6,22.99
26/01/2020 16:00,32.63,40.06,6,1.04,33.62,Cloudy,MOQ 1,34.91
26/01/2020 17:00,34.63,38.4,7,2.52,34.48,Cloudy,CBQ 21,20.98
26/01/2020 18:00,31.27,57.06,4,2.83,60.38,Rain,CBQ 7,30.02
26/01/2020 19:00,27.87,60.52,10,1.64,61.34,Clear,MOQ 13,18.07
